video,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,target,Data,target_p001,target_p002,target_p003,target_p001_10,target_p002_10,target_p003_10
HVC3338,0.0,0.07777777777777778,0.022222222222222227,0.011111111111111113,0.0,0.0,0.0,0.1,0.05555555555555555,0.0,0.0,0.0,0.011111111111111113,0.0,0.04444444444444445,0.0,0.0,0.022222222222222227,0.0,0.0,0.0,0.0,0.0,0.04444444444444445,0.0,0.0,0.04444444444444445,0.06666666666666668,0.011111111111111113,0.0,0.0,0.011111111111111113,0.011111111111111113,0.05555555555555555,0.022222222222222227,0.0,0.0,0.022222222222222227,0.1,0.011111111111111113,0.07777777777777778,0.011111111111111113,0.03333333333333333,0.011111111111111113,0.03333333333333333,0.0,0.011111111111111113,0.0,0.05555555555555555,0.022222222222222227,UNK,TEST,Other,Other,Other,0,0,0
HVC2297,0.0,0.18604651162790695,0.0,0.04651162790697674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04651162790697674,0.0,0.0,0.02325581395348837,0.0,0.0,0.02325581395348837,0.0,0.0,0.0,0.0,0.02325581395348837,0.0,0.0,0.0,0.02325581395348837,0.0,0.0,0.0,0.0,0.0,0.02325581395348837,0.0,0.02325581395348837,0.0,0.0,0.04651162790697674,0.2325581395348837,0.06976744186046513,0.0,0.0,0.0,0.06976744186046513,0.0,0.0,0.09302325581395347,0.06976744186046513,0.0,UNK,TEST,Other,Other,Other,0,0,0
HVC4122,0.0,0.04444444444444445,0.03333333333333333,0.03333333333333333,0.0,0.0,0.011111111111111113,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222227,0.0,0.14444444444444446,0.0,0.0,0.022222222222222227,0.0,0.1,0.0,0.0,0.011111111111111113,0.14444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.03333333333333333,0.022222222222222227,0.0,0.05555555555555555,0.0,0.0,0.022222222222222227,0.07777777777777778,0.0,0.08888888888888889,0.0,0.011111111111111113,0.0,0.0,0.0,0.0,0.0,0.06666666666666668,UNK,TEST,Other,Other,Other,0,0,0
HVC2787,0.0,0.15555555555555556,0.1111111111111111,0.011111111111111113,0.0,0.0,0.0,0.011111111111111113,0.13333333333333333,0.0,0.0,0.0,0.011111111111111113,0.0,0.04444444444444445,0.0,0.0,0.0,0.022222222222222227,0.0,0.05555555555555555,0.0,0.0,0.07777777777777778,0.0,0.0,0.0,0.022222222222222227,0.0,0.0,0.0,0.0,0.0,0.04444444444444445,0.011111111111111113,0.0,0.0,0.0,0.06666666666666668,0.04444444444444445,0.022222222222222227,0.0,0.011111111111111113,0.0,0.0,0.04444444444444445,0.0,0.03333333333333333,0.06666666666666668,0.0,P003,TRAIN,Other,Other,P003,0,0,1
HVC4496,0.0,0.05333333333333334,0.0,0.08,0.013333333333333334,0.0,0.0,0.04,0.013333333333333334,0.0,0.0,0.0,0.04,0.08,0.0,0.02666666666666667,0.0,0.013333333333333334,0.18666666666666668,0.0,0.0,0.0,0.0,0.013333333333333334,0.013333333333333334,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.013333333333333334,0.0,0.0,0.02666666666666667,0.013333333333333334,0.02666666666666667,0.0,0.14666666666666667,0.013333333333333334,0.0,0.013333333333333334,0.0,0.0,0.09333333333333334,0.02666666666666667,0.013333333333333334,0,TRAIN,Other,Other,Other,0,0,0
HVC1963,0.0,0.13333333333333333,0.03333333333333333,0.022222222222222227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.011111111111111113,0.0,0.0,0.0,0.04444444444444445,0.0,0.0,0.0,0.0,0.06666666666666668,0.011111111111111113,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.022222222222222227,0.07777777777777778,0.2111111111111111,0.011111111111111113,0.1111111111111111,0.0,0.0,0.0,0.05555555555555555,0.0,0.04444444444444445,0.04444444444444445,0.0,UNK,TEST,Other,Other,Other,0,0,0
HVC5200,0.0,0.02298850574712644,0.011494252873563218,0.02298850574712644,0.0,0.0,0.0,0.03448275862068965,0.03448275862068965,0.0,0.0,0.0,0.02298850574712644,0.011494252873563218,0.03448275862068965,0.11494252873563217,0.0,0.011494252873563218,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02298850574712644,0.06896551724137931,0.06896551724137931,0.0,0.03448275862068965,0.0,0.011494252873563218,0.2183908045977012,0.057471264367816084,0.03448275862068965,0.011494252873563218,0.03448275862068965,0.0,0.02298850574712644,0.011494252873563218,0.0,0.02298850574712644,0.0,0.045977011494252866,UNK,TEST,Other,Other,Other,0,0,0
HVC1240,0.0,0.08,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.08,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0,VALID,Other,Other,Other,0,0,0
HVC5150,0.0,0.011111111111111113,0.03333333333333333,0.04444444444444445,0.0,0.0,0.05555555555555555,0.022222222222222227,0.03333333333333333,0.0,0.0,0.0,0.011111111111111113,0.04444444444444445,0.0,0.13333333333333333,0.0,0.0,0.011111111111111113,0.0,0.07777777777777778,0.0,0.0,0.022222222222222227,0.0,0.0,0.011111111111111113,0.011111111111111113,0.0,0.0,0.0,0.011111111111111113,0.022222222222222227,0.011111111111111113,0.03333333333333333,0.04444444444444445,0.0,0.011111111111111113,0.03333333333333333,0.1111111111111111,0.04444444444444445,0.022222222222222227,0.011111111111111113,0.0,0.03333333333333333,0.011111111111111113,0.0,0.04444444444444445,0.0,0.03333333333333333,UNK,TEST,Other,Other,Other,0,0,0
HVC4858,0.0,0.022222222222222227,0.13333333333333333,0.011111111111111113,0.0,0.0,0.0,0.022222222222222227,0.03333333333333333,0.0,0.0,0.0,0.0,0.04444444444444445,0.03333333333333333,0.04444444444444445,0.0,0.011111111111111113,0.08888888888888889,0.0,0.0,0.0,0.0,0.0,0.04444444444444445,0.0,0.0,0.022222222222222227,0.011111111111111113,0.0,0.0,0.011111111111111113,0.011111111111111113,0.06666666666666668,0.0,0.022222222222222227,0.0,0.022222222222222227,0.0,0.0,0.022222222222222227,0.0,0.011111111111111113,0.0,0.13333333333333333,0.0,0.0,0.12222222222222222,0.03333333333333333,0.022222222222222227,UNK,TEST,Other,Other,Other,0,0,0
HVC4897,0.0,0.07407407407407407,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.1851851851851852,0.0,0.0,0.0,0.14814814814814814,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.14814814814814814,0.037037037037037035,0.1111111111111111,0,TRAIN,Other,Other,Other,0,0,0
HVC3862,0.0,0.07777777777777778,0.06666666666666668,0.011111111111111113,0.0,0.0,0.0,0.05555555555555555,0.07777777777777778,0.0,0.0,0.0,0.011111111111111113,0.07777777777777778,0.03333333333333333,0.011111111111111113,0.0,0.011111111111111113,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.011111111111111113,0.0,0.0,0.0,0.04444444444444445,0.04444444444444445,0.03333333333333333,0.0,0.022222222222222227,0.0,0.022222222222222227,0.05555555555555555,0.04444444444444445,0.04444444444444445,0.011111111111111113,0.022222222222222227,0.0,0.05555555555555555,0.0,0.0,0.06666666666666668,0.0,0.03333333333333333,0,TRAIN,Other,Other,Other,0,0,0
HVC4746,0.0,0.0,0.029411764705882356,0.08823529411764706,0.0,0.0,0.0,0.08823529411764706,0.029411764705882356,0.0,0.0,0.0,0.1176470588235294,0.029411764705882356,0.0,0.05882352941176471,0.0,0.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882356,0.029411764705882356,0.0,0.0,0.0,0.029411764705882356,0.0,0.0,0.029411764705882356,0.0,0.0,0.0,0.0,0.0,0.0,0.14705882352941174,0.029411764705882356,0.0,0.0,0.0,0.0,0.0,0.05882352941176471,0.029411764705882356,0,VALID,Other,Other,Other,0,0,0
HVC4643,0.0,0.0625,0.03125,0.078125,0.0,0.0,0.0,0.03125,0.03125,0.0,0.0,0.0,0.015625,0.015625,0.03125,0.09375,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.015625,0.015625,0.0,0.03125,0.0,0.0,0.0,0.0,0.046875,0.03125,0.03125,0.0,0.0,0.0,0.0,0.015625,0.078125,0.015625,0.0625,0.046875,0.015625,0.0,0.015625,0.0,0.078125,0.015625,0.0625,UNK,TEST,Other,Other,Other,0,0,0
HVC3551,0.0,0.03333333333333333,0.08888888888888889,0.011111111111111113,0.0,0.0,0.0,0.03333333333333333,0.14444444444444446,0.0,0.0,0.0,0.0,0.0,0.022222222222222227,0.0,0.0,0.022222222222222227,0.0,0.0,0.022222222222222227,0.0,0.0,0.1,0.011111111111111113,0.0,0.0,0.08888888888888889,0.011111111111111113,0.0,0.0,0.0,0.011111111111111113,0.011111111111111113,0.03333333333333333,0.03333333333333333,0.0,0.011111111111111113,0.05555555555555555,0.05555555555555555,0.1,0.0,0.0,0.0,0.011111111111111113,0.0,0.0,0.011111111111111113,0.03333333333333333,0.04444444444444445,UNK,TEST,Other,Other,Other,0,0,0
HVC2013,0.0,0.0,0.0,0.022222222222222227,0.0,0.0,0.0,0.011111111111111113,0.022222222222222227,0.0,0.0,0.0,0.03333333333333333,0.0,0.06666666666666668,0.03333333333333333,0.0,0.022222222222222227,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.08888888888888889,0.011111111111111113,0.0,0.0,0.011111111111111113,0.011111111111111113,0.0,0.0,0.022222222222222227,0.022222222222222227,0.05555555555555555,0.0,0.06666666666666668,0.0,0.0,0.0,0.05555555555555555,0.03333333333333333,0.0,0.05555555555555555,0.0,0.03333333333333333,0.0,0.011111111111111113,0.04444444444444445,0.06666666666666668,0.08888888888888889,0,VALID,Other,Other,Other,0,0,0
HVC3209,0.0,0.25,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.03125,0.0,0.0,0.0625,0.0,0.0,0.03125,0.0,0.0,0.0,0.09375,0.15625,0.0,0.03125,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNK,TEST,Other,Other,Other,0,0,0
HVC3519,0.0,0.011111111111111113,0.15555555555555556,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.022222222222222227,0.0,0.022222222222222227,0.0,0.0,0.022222222222222227,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.022222222222222227,0.0,0.0,0.0,0.0,0.0,0.022222222222222227,0.011111111111111113,0.0,0.0,0.06666666666666668,0.0,0.0,0.022222222222222227,0.0,0.011111111111111113,0.0,0.011111111111111113,0.0,0.0,0.011111111111111113,0.022222222222222227,0.0,0,TRAIN,Other,Other,Other,0,0,0
HVC1744,0.0,0.027027027027027032,0.0,0.027027027027027032,0.0,0.0,0.0,0.06756756756756757,0.0,0.0,0.0,0.0,0.013513513513513514,0.054054054054054064,0.013513513513513514,0.25675675675675674,0.0,0.013513513513513514,0.013513513513513514,0.0,0.0,0.0,0.0,0.027027027027027032,0.013513513513513514,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.06756756756756757,0.027027027027027032,0.027027027027027032,0.027027027027027032,0.0,0.0,0.0,0.06756756756756757,0.054054054054054064,0.027027027027027032,0.0945945945945946,0.0,0.0,0.054054054054054064,0.0,0.0,0.013513513513513514,0.0,0.0,0,VALID,Other,Other,Other,0,0,0
HVC5215,0.0,0.03333333333333333,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.022222222222222227,0.0,0.0,0.0,0.0,0.04444444444444445,0.0,0.14444444444444446,0.011111111111111113,0.0,0.022222222222222227,0.1,0.0,0.0,0.0,0.0,0.022222222222222227,0.1,0.0,0.0,0.0,0.011111111111111113,0.0,0.0,0.011111111111111113,0.05555555555555555,0.03333333333333333,0.0,0.022222222222222227,0.0,0.022222222222222227,0.011111111111111113,0.011111111111111113,0.022222222222222227,0.05555555555555555,0.011111111111111113,0.0,0.011111111111111113,0.0,0.0,0.03333333333333333,0.04444444444444445,0.03333333333333333,UNK,TEST,Other,Other,Other,0,0,0
HVC4514,0.0,0.05882352941176471,0.029411764705882356,0.0,0.0,0.0,0.0,0.0,0.14705882352941174,0.0,0.0,0.0,0.029411764705882356,0.0,0.0,0.029411764705882356,0.0,0.0,0.08823529411764706,0.0,0.0,0.0,0.0,0.029411764705882356,0.029411764705882356,0.0,0.0,0.029411764705882356,0.029411764705882356,0.0,0.0,0.05882352941176471,0.05882352941176471,0.0,0.0,0.0,0.0,0.1176470588235294,0.0,0.0,0.029411764705882356,0.0,0.029411764705882356,0.029411764705882356,0.029411764705882356,0.0,0.0,0.05882352941176471,0.0,0.08823529411764706,0,TRAIN,Other,Other,Other,0,0,0
HVC4719,0.0,0.011111111111111113,0.0,0.022222222222222227,0.0,0.0,0.0,0.04444444444444445,0.022222222222222227,0.0,0.0,0.0,0.011111111111111113,0.15555555555555556,0.0,0.06666666666666668,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.011111111111111113,0.0,0.0,0.04444444444444445,0.0,0.0,0.0,0.022222222222222227,0.022222222222222227,0.0,0.0,0.0,0.0,0.03333333333333333,0.011111111111111113,0.011111111111111113,0.0,0.1,0.011111111111111113,0.022222222222222227,0.011111111111111113,0.0,0.0,0.03333333333333333,0.0,0.0,UNK,TEST,Other,Other,Other,0,0,0
HVC2075,0.0,0.07777777777777778,0.011111111111111113,0.011111111111111113,0.0,0.0,0.0,0.022222222222222227,0.06666666666666668,0.0,0.0,0.0,0.022222222222222227,0.011111111111111113,0.022222222222222227,0.04444444444444445,0.0,0.011111111111111113,0.022222222222222227,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.011111111111111113,0.0,0.011111111111111113,0.0,0.0,0.0,0.04444444444444445,0.07777777777777778,0.011111111111111113,0.05555555555555555,0.0,0.0,0.03333333333333333,0.08888888888888889,0.07777777777777778,0.0,0.022222222222222227,0.0,0.022222222222222227,0.0,0.0,0.07777777777777778,0.06666666666666668,0.011111111111111113,0,VALID,Other,Other,Other,0,0,0
HVC3952,0.0,0.04444444444444445,0.13333333333333333,0.022222222222222227,0.0,0.0,0.0,0.022222222222222227,0.04444444444444445,0.0,0.0,0.0,0.022222222222222227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222227,0.022222222222222227,0.0,0.0,0.022222222222222227,0.0,0.0,0.0,0.022222222222222227,0.06666666666666668,0.04444444444444445,0.0,0.022222222222222227,0.0,0.06666666666666668,0.13333333333333333,0.08888888888888889,0.06666666666666668,0.0,0.022222222222222227,0.0,0.0,0.0,0.0,0.0,0.022222222222222227,0.08888888888888889,UNK,TEST,Other,Other,Other,0,0,0
HVC3319,0.0,0.07777777777777778,0.0,0.022222222222222227,0.0,0.0,0.022222222222222227,0.022222222222222227,0.06666666666666668,0.0,0.0,0.0,0.03333333333333333,0.022222222222222227,0.022222222222222227,0.06666666666666668,0.0,0.011111111111111113,0.022222222222222227,0.0,0.0,0.0,0.0,0.011111111111111113,0.022222222222222227,0.0,0.011111111111111113,0.03333333333333333,0.0,0.0,0.0,0.04444444444444445,0.0,0.022222222222222227,0.022222222222222227,0.022222222222222227,0.0,0.022222222222222227,0.022222222222222227,0.011111111111111113,0.04444444444444445,0.05555555555555555,0.022222222222222227,0.0,0.04444444444444445,0.0,0.0,0.03333333333333333,0.06666666666666668,0.1,0,VALID,Other,Other,Other,0,0,0
HVC3926,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.011111111111111113,0.05555555555555555,0.0,0.0,0.0,0.0,0.011111111111111113,0.0,0.011111111111111113,0.0,0.022222222222222227,0.011111111111111113,0.0,0.0,0.0,0.0,0.022222222222222227,0.04444444444444445,0.0,0.0,0.06666666666666668,0.0,0.0,0.0,0.07777777777777778,0.1,0.022222222222222227,0.0,0.1,0.0,0.03333333333333333,0.011111111111111113,0.022222222222222227,0.0,0.011111111111111113,0.011111111111111113,0.0,0.04444444444444445,0.0,0.0,0.011111111111111113,0.0,0.16666666666666666,UNK,TEST,Other,Other,Other,0,0,0
HVC1084,0.0,0.05882352941176471,0.0,0.014705882352941175,0.0,0.0,0.0,0.0,0.04411764705882353,0.0,0.0,0.0,0.014705882352941175,0.05882352941176471,0.17647058823529413,0.029411764705882356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07352941176470587,0.014705882352941175,0.0,0.014705882352941175,0.0,0.014705882352941175,0.1323529411764706,0.16176470588235295,0.029411764705882356,0.029411764705882356,0.014705882352941175,0.0,0.0,0.014705882352941175,0.0,0.014705882352941175,0.029411764705882356,0.0,0,TRAIN,Other,Other,Other,0,0,0
HVC2561,0.0,0.0,0.05555555555555555,0.022222222222222227,0.0,0.0,0.0,0.2,0.022222222222222227,0.0,0.0,0.0,0.0,0.0,0.011111111111111113,0.011111111111111113,0.0,0.011111111111111113,0.06666666666666668,0.0,0.0,0.0,0.0,0.011111111111111113,0.0,0.0,0.0,0.011111111111111113,0.0,0.0,0.0,0.011111111111111113,0.0,0.03333333333333333,0.0,0.24444444444444444,0.0,0.0,0.0,0.0,0.022222222222222227,0.0,0.0,0.011111111111111113,0.011111111111111113,0.011111111111111113,0.0,0.0,0.011111111111111113,0.2222222222222222,P003,VALID,Other,Other,P003,0,0,1
HVC4135,0.0,0.011111111111111113,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.07777777777777778,0.0,0.0,0.0,0.022222222222222227,0.022222222222222227,0.022222222222222227,0.03333333333333333,0.0,0.0,0.12222222222222222,0.0,0.0,0.0,0.0,0.0,0.06666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.011111111111111113,0.0,0.07777777777777778,0.0,0.06666666666666668,0.0,0.011111111111111113,0.022222222222222227,0.13333333333333333,0.022222222222222227,0.011111111111111113,0.022222222222222227,0.0,0.0,0.06666666666666668,0.022222222222222227,0.06666666666666668,UNK,TEST,Other,Other,Other,0,0,0
HVC1869,0.0,0.05555555555555555,0.022222222222222227,0.1,0.0,0.0,0.0,0.05555555555555555,0.03333333333333333,0.0,0.0,0.0,0.011111111111111113,0.0,0.022222222222222227,0.0,0.0,0.0,0.2111111111111111,0.0,0.0,0.0,0.0,0.04444444444444445,0.011111111111111113,0.0,0.011111111111111113,0.011111111111111113,0.0,0.0,0.0,0.08888888888888889,0.03333333333333333,0.011111111111111113,0.0,0.04444444444444445,0.0,0.022222222222222227,0.0,0.011111111111111113,0.0,0.03333333333333333,0.022222222222222227,0.0,0.03333333333333333,0.0,0.0,0.022222222222222227,0.022222222222222227,0.06666666666666668,0,VALID,Other,Other,Other,0,0,0
HVC2383,0.0,0.05555555555555555,0.011111111111111113,0.07777777777777778,0.0,0.0,0.0,0.08888888888888889,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.011111111111111113,0.05555555555555555,0.022222222222222227,0.0,0.0,0.04444444444444445,0.0,0.0,0.0,0.0,0.04444444444444445,0.0,0.0,0.0,0.011111111111111113,0.0,0.0,0.0,0.022222222222222227,0.03333333333333333,0.06666666666666668,0.011111111111111113,0.022222222222222227,0.0,0.06666666666666668,0.03333333333333333,0.03333333333333333,0.06666666666666668,0.0,0.03333333333333333,0.022222222222222227,0.011111111111111113,0.0,0.0,0.022222222222222227,0.022222222222222227,0.04444444444444445,0,TRAIN,Other,Other,Other,0,0,0
HVC3715,0.0,0.11594202898550725,0.0,0.05797101449275361,0.0,0.0,0.0,0.05797101449275361,0.043478260869565216,0.0,0.0,0.0,0.014492753623188406,0.014492753623188406,0.0,0.043478260869565216,0.0,0.014492753623188406,0.014492753623188406,0.0,0.0,0.0,0.0,0.028985507246376805,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.0,0.014492753623188406,0.0,0.0,0.13043478260869565,0.3043478260869565,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.028985507246376805,0.0,0,VALID,Other,Other,Other,0,0,0
HVC3510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666668,0.0,0.0,0.0,0.0,0.2,0.06666666666666668,0.0,0.0,0.06666666666666668,0.06666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.06666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.06666666666666668,0.06666666666666668,0.0,0.0,0.0,0.0,0.0,UNK,TEST,Other,Other,Other,0,0,0
HVC5167,0.0,0.03333333333333333,0.18888888888888888,0.0,0.0,0.0,0.0,0.011111111111111113,0.1,0.0,0.0,0.0,0.04444444444444445,0.0,0.0,0.0,0.0,0.0,0.011111111111111113,0.0,0.03333333333333333,0.0,0.0,0.022222222222222227,0.011111111111111113,0.0,0.0,0.03333333333333333,0.011111111111111113,0.0,0.0,0.0,0.03333333333333333,0.011111111111111113,0.022222222222222227,0.0,0.0,0.2222222222222222,0.022222222222222227,0.0,0.07777777777777778,0.022222222222222227,0.022222222222222227,0.0,0.0,0.0,0.0,0.022222222222222227,0.011111111111111113,0.03333333333333333,UNK,TEST,Other,Other,Other,0,0,0
HVC3085,0.0,0.011111111111111113,0.12222222222222222,0.011111111111111113,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.05555555555555555,0.0,0.1111111111111111,0.0,0.0,0.011111111111111113,0.0,0.0,0.0,0.0,0.0,0.022222222222222227,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.022222222222222227,0.13333333333333333,0.011111111111111113,0.0,0.0,0.08888888888888889,0.08888888888888889,0.03333333333333333,0.08888888888888889,0.0,0.03333333333333333,0.0,0.011111111111111113,0.011111111111111113,0.0,0.0,0.011111111111111113,0.03333333333333333,0,TRAIN,Other,Other,Other,0,0,0
HVC1746,0.0,0.019230769230769232,0.09615384615384616,0.038461538461538464,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.038461538461538464,0.0,0.038461538461538464,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.019230769230769232,0.09615384615384616,0.019230769230769232,0.0,0.0,0.038461538461538464,0.0576923076923077,0.0,0.019230769230769232,0.019230769230769232,0.0,0.038461538461538464,0.019230769230769232,0.0576923076923077,0.019230769230769232,0.0,0.038461538461538464,0.0,0.019230769230769232,0.0,0.0,0.0576923076923077,0.07692307692307693,0.038461538461538464,0,TRAIN,Other,Other,Other,0,0,0
HVC2074,0.0,0.0,0.07777777777777778,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.011111111111111113,0.0,0.011111111111111113,0.0,0.0,0.011111111111111113,0.0,0.0,0.0,0.1,0.0,0.022222222222222227,0.0,0.0,0.0,0.011111111111111113,0.011111111111111113,0.0,0.0,0.011111111111111113,0.06666666666666668,0.14444444444444446,0.0,0.07777777777777778,0.0,0.022222222222222227,0.03333333333333333,0.011111111111111113,0.07777777777777778,0.0,0.04444444444444445,0.011111111111111113,0.0,0.0,0.0,0.011111111111111113,0.022222222222222227,0.1,0,VALID,Other,Other,Other,0,0,0
HVC3938,0.0,0.0625,0.0,0.015625,0.0,0.0,0.0,0.078125,0.015625,0.0,0.0,0.0,0.0,0.015625,0.0,0.25,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.03125,0.046875,0.0,0.0,0.015625,0.0,0.0,0.0,0.109375,0.015625,0.015625,0.0,0.0,0.0,0.03125,0.015625,0.078125,0.015625,0.0,0.046875,0.0,0.03125,0.0,0.0,0.09375,0.0,0.0,UNK,TEST,Other,Other,Other,0,0,0
HVC3760,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.05194805194805195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.05194805194805195,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.012987012987012988,0.07792207792207792,0.0,0.0,0.012987012987012988,0.025974025974025976,0.6753246753246753,0,TRAIN,Other,Other,Other,0,0,0
HVC314,0.0,0.19230769230769232,0.0,0.038461538461538464,0.0,0.0,0.2307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.1153846153846154,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.038461538461538464,0.0,0.0,0.1153846153846154,0.0,0.1153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNK,TEST,Other,Other,Other,0,0,0
HVC3224,0.0,0.011111111111111113,0.0,0.022222222222222227,0.0,0.0,0.0,0.04444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222227,0.03333333333333333,0.0,0.011111111111111113,0.022222222222222227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666668,0.0,0.011111111111111113,0.0,0.0,0.022222222222222227,0.06666666666666668,0.011111111111111113,0.1111111111111111,0.0,0.0,0.08888888888888889,0.03333333333333333,0.07777777777777778,0.04444444444444445,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.06666666666666668,0.1111111111111111,0.011111111111111113,0,TRAIN,Other,Other,Other,0,0,0
HVC3152,0.0,0.03333333333333333,0.05555555555555555,0.022222222222222227,0.0,0.0,0.0,0.022222222222222227,0.08888888888888889,0.0,0.0,0.0,0.022222222222222227,0.011111111111111113,0.07777777777777778,0.011111111111111113,0.0,0.0,0.011111111111111113,0.0,0.0,0.0,0.0,0.022222222222222227,0.03333333333333333,0.0,0.011111111111111113,0.011111111111111113,0.0,0.0,0.0,0.0,0.05555555555555555,0.04444444444444445,0.0,0.0,0.0,0.022222222222222227,0.05555555555555555,0.08888888888888889,0.05555555555555555,0.03333333333333333,0.011111111111111113,0.0,0.022222222222222227,0.0,0.0,0.06666666666666668,0.022222222222222227,0.08888888888888889,0,TRAIN,Other,Other,Other,0,0,0
